resource,addressbase-custodian,billing-authority,census-area,combined-authority,end-date,entry-date,esd-inventory,local-authority-type,local-resilience-forum,name,official-name,opendatacommunities-area,opendatacommunities-organisation,organisation,region,shielding-hub,start-date,statistical-geography,twitter,website,wikidata,wikipedia
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Livestock and Meat Commission for Northern Ireland,,,,government-organisation:OT849,,,,,,https://www.gov.uk/government/organisations/livestock-and-meat-commission-for-northern-ireland,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2007-04-01,2017-04-25,,,,Defence Transport and Movements Agency,,,,government-organisation:EA848,,,,,,https://www.gov.uk/government/organisations/defence-transport-and-movements-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Appeals Service Agency,,,,government-organisation:EA847,,,,,,https://www.gov.uk/government/organisations/appeals-service-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2011-12-30,2017-04-25,,,,Central Office of Information,,,,government-organisation:OT846,,,,,,https://www.gov.uk/government/organisations/central-office-of-information,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Pension Service,,,,government-organisation:OT845,,,,,,https://www.gov.uk/government/organisations/pension-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,UK Government Decontamination Service,,,,government-organisation:EA844,,,,,,https://www.gov.uk/government/organisations/uk-government-decontamination-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2010-04-01,2017-04-25,,,,Marine Fisheries Agency,,,,government-organisation:EA843,,,,,,https://www.gov.uk/government/organisations/marine-fisheries-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Commission for Architecture and the Built Environment (CABE),,,,government-organisation:PB842,,,,,,https://www.gov.uk/government/organisations/commission-for-architecture-and-the-built-environment-cabe,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2007-04-01,2017-04-25,,,,Council for the Central Laboratory of the Research Councils,,,,government-organisation:OT841,,,,,,https://www.gov.uk/government/organisations/council-for-the-central-laboratory-of-the-research-councils,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2012-10-31,2017-04-25,,,,Thurrock Thames Gateway Development Corporation,,,,government-organisation:OT840,,,,,,https://www.gov.uk/government/organisations/thurrock-thames-gateway-development-corporation,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Northern Ireland Commissioner for Children and Young People,,,,government-organisation:OT838,,,,,,https://www.gov.uk/government/organisations/northern-ireland-commissioner-for-children-and-young-people,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Criminal Injuries Compensation Appeals Panel,,,,government-organisation:OT837,,,,,,https://www.gov.uk/government/organisations/criminal-injuries-compensation-appeals-panel,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2008-04-01,2017-04-25,,,,Defence Medical Education and Training Agency,,,,government-organisation:EA836,,,,,,https://www.gov.uk/government/organisations/defence-medical-education-and-training-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2008-12-01,2017-04-25,,,,Housing Corporation,,,,government-organisation:EA835,,,,,,https://www.gov.uk/government/organisations/housing-corporation,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2011-10-01,2017-04-25,,,,Postal Services Commission,,,,government-organisation:OT834,,,,,,https://www.gov.uk/government/organisations/postal-services-commission,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2006-10-01,2017-04-25,,,,English Nature,,,,government-organisation:EA833,,,,,,https://www.gov.uk/government/organisations/english-nature,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2007-03-31,2017-04-25,,,,Police Information Technology Organisation,,,,government-organisation:EA832,,,,,,https://www.gov.uk/government/organisations/police-information-technology-organisation,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Roads Service,,,,government-organisation:OT831,,,,,,https://www.gov.uk/government/organisations/roads-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2009-12-30,2017-04-25,,,,Government Car and Despatch Agency,,,,government-organisation:EA830,,,,,,https://www.gov.uk/government/organisations/government-car-and-despatch-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Criminal Injuries Compensation Appeals Panel for Northern Ireland,,,,government-organisation:EA829,,,,,,https://www.gov.uk/government/organisations/criminal-injuries-compensation-appeals-panel-for-northern-ireland,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Northern Ireland Ombudsman,,,,government-organisation:OT828,,,,,,https://www.gov.uk/government/organisations/northern-ireland-ombudsman,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2011-01-01,2017-04-25,,,,Office of the Legal Services Ombudsman,,,,government-organisation:OT827,,,,,,https://www.gov.uk/government/organisations/office-of-the-legal-services-ombudsman,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2013-10-01,2017-04-25,,,,Public Lending Right Office,,,,government-organisation:OT826,,,,,,https://www.gov.uk/government/organisations/public-lending-right-office,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Forest Service,,,,government-organisation:OT825,,,,,,https://www.gov.uk/government/organisations/forest-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Commission for Social Care Inspection,,,,government-organisation:OT824,,,,,,https://www.gov.uk/government/organisations/commission-for-social-care-inspection,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2007-04-01,2017-04-25,,,,Disposal Services Agency,,,,government-organisation:EA823,,,,,,https://www.gov.uk/government/organisations/disposal-services-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2008-03-31,2017-04-25,,,,Commission for Patient and Public Involvement in Health,,,,government-organisation:OT822,,,,,,https://www.gov.uk/government/organisations/commission-for-patient-and-public-involvement-in-health,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2009-03-31,2017-04-25,,,,Central Science Laboratory,,,,government-organisation:EA821,,,,,,https://www.gov.uk/government/organisations/central-science-laboratory,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Northern Ireland Tourist Board,,,,government-organisation:OT820,,,,,,https://www.gov.uk/government/organisations/northern-ireland-tourist-board,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2007-03-31,2017-04-25,,,,Central Police Training and Development Authority,,,,government-organisation:OT819,,,,,,https://www.gov.uk/government/organisations/central-police-training-and-development-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2008-01-01,2017-04-25,,,,Disability and Carers Service,,,,government-organisation:OT818,,,,,,https://www.gov.uk/government/organisations/disability-and-carers-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2010-06-15,2017-04-25,,,,OGCbuyingsolutions,,,,government-organisation:OT817,,,,,,https://www.gov.uk/government/organisations/ogcbuyingsolutions,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2008-04-01,2017-04-25,,,,Army Base Repair Organisation,,,,government-organisation:EA816,,,,,,https://www.gov.uk/government/organisations/army-base-repair-organisation,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2012-01-01,2017-04-25,,,,Council for Healthcare Regulatory Excellence,,,,government-organisation:OT814,,,,,,https://www.gov.uk/government/organisations/council-for-healthcare-regulatory-excellence,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Defence Communication Services Agency,,,,government-organisation:EA813,,,,,,https://www.gov.uk/government/organisations/defence-communication-services-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2005-12-04,2017-04-25,,,,Forensic Science Service,,,,government-organisation:OT812,,,,,,https://www.gov.uk/government/organisations/forensic-science-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,H.M. Inspectorate of Court Administration,,,,government-organisation:OT811,,,,,,https://www.gov.uk/government/organisations/hm-inspectorate-of-court-administration,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Northern Ireland Child Support Agency,,,,government-organisation:EA810,,,,,,https://www.gov.uk/government/organisations/northern-ireland-child-support-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,General Consumer Council for Northern Ireland,,,,government-organisation:OT809,,,,,,https://www.gov.uk/government/organisations/general-consumer-council-for-northern-ireland,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2007-01-01,2017-04-25,,,,Driver and Vehicle Testing Agency,,,,government-organisation:EA808,,,,,,https://www.gov.uk/government/organisations/driver-and-vehicle-testing-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Fisheries Conservancy Board for Northern Ireland,,,,government-organisation:OT807,,,,,,https://www.gov.uk/government/organisations/fisheries-conservancy-board-for-northern-ireland,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2006-04-01,2017-04-25,,,,Prescription Pricing Authority,,,,government-organisation:OT806,,,,,,https://www.gov.uk/government/organisations/prescription-pricing-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2010-04-01,2017-04-25,,,,NHS Professionals,,,,government-organisation:OT805,,,,,,https://www.gov.uk/government/organisations/nhs-professionals,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2006-01-01,2017-04-25,,,,NHS Logistics Authority,,,,government-organisation:OT804,,,,,,https://www.gov.uk/government/organisations/nhs-logistics-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2013-03-31,2017-04-25,,,,NHS Institute for Innovation and Improvement,,,,government-organisation:OT803,,,,,,https://www.gov.uk/government/organisations/nhs-institute-for-innovation-and-improvement,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,NHS Direct National Health Service Trust,,,,government-organisation:OT802,,,,,,https://www.gov.uk/government/organisations/nhs-direct-national-health-service-trust,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2012-10-31,2017-04-25,,,,NHS Appointments Commission,,,,government-organisation:OT801,,,,,,https://www.gov.uk/government/organisations/nhs-appointments-commission,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2009-04-01,2017-04-25,,,,Mental Health Act Commission,,,,government-organisation:OT800,,,,,,https://www.gov.uk/government/organisations/mental-health-act-commission,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2006-03-31,2017-04-25,,,,Dental Vocational Training Authority,,,,government-organisation:OT799,,,,,,https://www.gov.uk/government/organisations/dental-vocational-training-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2006-03-31,2017-04-25,,,,Dental Practice Board,,,,government-organisation:OT798,,,,,,https://www.gov.uk/government/organisations/dental-practice-board,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Northern Ireland Prison Service,,,,government-organisation:EA797,,,,,,https://www.gov.uk/government/organisations/northern-ireland-prison-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2006-04-01,2017-04-25,,,,Business Development Service,,,,government-organisation:OT796,,,,,,https://www.gov.uk/government/organisations/business-development-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Special EU Programmes Body,,,,government-organisation:OT795,,,,,,https://www.gov.uk/government/organisations/special-eu-programmes-body,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2006-11-30,2017-04-25,,,,Strategic Rail Authority,,,,government-organisation:OT794,,,,,,https://www.gov.uk/government/organisations/strategic-rail-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2009-03-31,2017-04-25,,,,Food from Britain,,,,government-organisation:OT793,,,,,,https://www.gov.uk/government/organisations/food-from-britain,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2013-04-01,2017-04-25,,,,Health Protection Agency,,,,government-organisation:EA792,,,,,,https://www.gov.uk/government/organisations/health-protection-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Northern Ireland Health and Social Services Estates Agency,,,,government-organisation:EA791,,,,,,https://www.gov.uk/government/organisations/northern-ireland-health-and-social-services-estates-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2012-04-01,2017-04-25,,,,Training and Development Agency for Schools,,,,government-organisation:EA790,,,,,,https://www.gov.uk/government/organisations/training-and-development-agency-for-schools,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2009-04-01,2017-04-25,,,,Defence Storage and Distribution Agency,,,,government-organisation:EA789,,,,,,https://www.gov.uk/government/organisations/defence-storage-and-distribution-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Environment and Heritage Service,,,,government-organisation:EA788,,,,,,https://www.gov.uk/government/organisations/environment-and-heritage-service,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2010-10-14,2017-04-25,,,,Football Licensing Authority,,,,government-organisation:OT787,,,,,,https://www.gov.uk/government/organisations/football-licensing-authority,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Adult Learning Inspectorate,,,,government-organisation:OT786,,,,,,https://www.gov.uk/government/organisations/adult-learning-inspectorate,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2007-04-01,2017-04-25,,,,Defence Procurement Agency,,,,government-organisation:EA785,,,,,,https://www.gov.uk/government/organisations/defence-procurement-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2011-04-01,2017-04-25,,,,Veterinary Laboratories Agency,,,,government-organisation:EA784,,,,,,https://www.gov.uk/government/organisations/veterinary-laboratories-agency,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Northern Ireland Legal Services Commission,,,,government-organisation:OT783,,,,,,https://www.gov.uk/government/organisations/northern-ireland-legal-services-commission,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2006-06-29,2017-04-25,,,,Zahid Mubarek Inquiry,,,,government-organisation:OT782,,,,,,https://www.gov.uk/government/organisations/zahid-mubarek-inquiry,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,North East Education and Library Board,,,,government-organisation:OT781,,,,,,https://www.gov.uk/government/organisations/north-east-education-and-library-board,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Court of Judicature of Northern Ireland,,,,government-organisation:OT780,,,,,,https://www.gov.uk/government/organisations/court-of-judicature-of-northern-ireland,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Equality Commission for Northern Ireland,,,,government-organisation:OT779,,,,,,https://www.gov.uk/government/organisations/equality-commission-for-northern-ireland,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,,2017-04-25,,,,Council for Catholic Maintained Schools,,,,government-organisation:OT778,,,,,,https://www.gov.uk/government/organisations/council-for-catholic-maintained-schools,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2005-04-16,2017-04-25,,,,North Stockton Education Action Zone,,,,government-organisation:OT777,,,,,,https://www.gov.uk/government/organisations/north-stockton-education-action-zone,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2005-01-09,2017-04-25,,,,South Bradford Education Action Zone,,,,government-organisation:OT776,,,,,,https://www.gov.uk/government/organisations/south-bradford-education-action-zone,,
cf49bc748be86776f0879995dab3a501c2a8af729782f4a58109d2097bdf0c2c,,,,,2005-10-01,2017-04-25,,,,UK Transplant,,,,government-organisation:OT775,,,,,,https://www.gov.uk/government/organisations/uk-transplant,,
